STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,citizen,Country of citizenship,age,Age class,sex,Sex,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SI,Slovenia,2007,,7.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SI,Slovenia,2008,,7.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SI,Slovenia,2009,,7.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SI,Slovenia,2010,,8.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SI,Slovenia,2011,,9.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SI,Slovenia,2012,,11.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SI,Slovenia,2013,,12.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SI,Slovenia,2014,,12.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SI,Slovenia,2015,,15.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SI,Slovenia,2016,,15.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SI,Slovenia,2017,,15.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SI,Slovenia,2018,,15.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SI,Slovenia,2019,,16.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SI,Slovenia,2020,,15.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SI,Slovenia,2021,,18.0,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SI,Slovenia,2022,,17.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SI,Slovenia,2023,,18.8,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SI,Slovenia,2024,,19.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SK,Slovakia,1998,,8.3,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SK,Slovakia,1999,,6.6,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SK,Slovakia,2000,,7.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SK,Slovakia,2001,,7.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SK,Slovakia,2002,,6.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SK,Slovakia,2003,,8.3,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SK,Slovakia,2004,,8.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SK,Slovakia,2005,,8.9,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SK,Slovakia,2006,,8.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SK,Slovakia,2007,,9.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SK,Slovakia,2008,,9.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SK,Slovakia,2009,,9.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SK,Slovakia,2010,,10.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SK,Slovakia,2011,,14.3,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SK,Slovakia,2012,,17.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SK,Slovakia,2013,,18.9,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SK,Slovakia,2014,,18.7,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SK,Slovakia,2015,,21.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SK,Slovakia,2016,,21.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SK,Slovakia,2017,,22.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SK,Slovakia,2018,,23.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SK,Slovakia,2019,,22.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SK,Slovakia,2020,,22.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SK,Slovakia,2021,,22.9,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SK,Slovakia,2022,,23.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SK,Slovakia,2023,,22.9,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,SK,Slovakia,2024,,20.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,TR,Türkiye,2006,,25.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,TR,Türkiye,2007,,26.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,TR,Türkiye,2008,,26.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,TR,Türkiye,2009,,26.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,TR,Türkiye,2010,,28.1,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,TR,Türkiye,2011,,31.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,TR,Türkiye,2012,,29.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,TR,Türkiye,2013,,32.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,TR,Türkiye,2014,,32.6,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,TR,Türkiye,2015,,33.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,TR,Türkiye,2016,,33.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,TR,Türkiye,2017,,34.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,TR,Türkiye,2018,,34.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,TR,Türkiye,2019,,35.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,TR,Türkiye,2020,,35.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,TR,Türkiye,2021,,36.1,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,TR,Türkiye,2022,,35.9,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,TR,Türkiye,2023,,35.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,TR,Türkiye,2024,,36.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,UK,United Kingdom,1995,,17.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,UK,United Kingdom,1996,,18.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,UK,United Kingdom,1997,,19.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,UK,United Kingdom,1999,,18.8,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,UK,United Kingdom,2000,,19.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,UK,United Kingdom,2001,,21.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,UK,United Kingdom,2002,,21.2,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,UK,United Kingdom,2003,,21.3,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,UK,United Kingdom,2004,,22.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,UK,United Kingdom,2005,,22.3,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,UK,United Kingdom,2006,,22.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,UK,United Kingdom,2007,,23.6,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,UK,United Kingdom,2008,,23.0,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,UK,United Kingdom,2009,,23.4,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,UK,United Kingdom,2010,,24.7,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,UK,United Kingdom,2011,,24.0,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,UK,United Kingdom,2012,,24.0,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,UK,United Kingdom,2013,,24.5,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,UK,United Kingdom,2014,,24.9,,b,break in time series,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,UK,United Kingdom,2015,,25.8,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,UK,United Kingdom,2016,,25.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,UK,United Kingdom,2017,,25.7,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,UK,United Kingdom,2018,,25.6,,,,,
dataflow,ESTAT:LFSA_EOQGAN(1.0),Over-qualification rates by citizenship,A,Annual,TOTAL,Total,Y15-64,From 15 to 64 years,T,Total,PC,Percentage,UK,United Kingdom,2019,,25.2,,,,,
